PathName_Image,"size, micrometer",Group,Sample
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\13\islet 5.lsm,0.3459440920682663,STZ-AFG,13
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\13\islets 2 and 3.lsm,0.2978161814817336,STZ-AFG,13
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\Image2.lsm,0.2412559926515327,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\Image6.lsm,0.2412559926515327,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\Image7.lsm,0.2412559926515327,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 1.lsm,0.2352498977192433,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 2 insulin.lsm,0.1389940765461762,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 3.lsm,0.17268361395675,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 4.lsm,0.1678708228980988,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 6.lsm,0.2208115245432828,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 7.lsm,0.17268361395675,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 8.lsm,0.1197429123115635,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\14\islet 9.lsm,0.1774964050154025,STZ-AFG,14
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\18\islet 1.lsm,0.3459440920682663,STZ-AFG,18
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\18\islet 2.lsm,0.3459440920682663,STZ-AFG,18
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\18\islet 3.lsm,0.3459440920682663,STZ-AFG,18
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\STZ-AFG\18\islet 4.lsm,0.3459440920682663,STZ-AFG,18
